area_id,area_level,name_tr,parent_id,valid_from,valid_to,source_id,source_area_id
TR-77-001,district,Altınova,TR-77,,,hdx_cod_ab_tur,TR-D-77-001
TR-77-002,district,Armutlu,TR-77,,,hdx_cod_ab_tur,TR-D-77-002
TR-77-003,district,Çiftlikköy,TR-77,,,hdx_cod_ab_tur,TR-D-77-003
TR-77-004,district,Çınarcık,TR-77,,,hdx_cod_ab_tur,TR-D-77-004
TR-77-005,district,Termal,TR-77,,,hdx_cod_ab_tur,TR-D-77-005
TR-77-006,district,Yalova,TR-77,,,hdx_cod_ab_tur,TR-D-77-006
TR-78-001,district,Eflani,TR-78,,,hdx_cod_ab_tur,TR-D-78-001
TR-78-002,district,Eskipazar,TR-78,,,hdx_cod_ab_tur,TR-D-78-002
TR-78-003,district,Karabük,TR-78,,,hdx_cod_ab_tur,TR-D-78-003
TR-78-004,district,Ovacık,TR-78,,,hdx_cod_ab_tur,TR-D-78-004
TR-78-005,district,Safranbolu,TR-78,,,hdx_cod_ab_tur,TR-D-78-005
TR-78-006,district,Yenice,TR-78,,,hdx_cod_ab_tur,TR-D-78-006
TR-79-001,district,Elbeyli,TR-79,,,hdx_cod_ab_tur,TR-D-79-001
TR-79-002,district,Kilis,TR-79,,,hdx_cod_ab_tur,TR-D-79-002
TR-79-003,district,Musabeyli,TR-79,,,hdx_cod_ab_tur,TR-D-79-003
TR-79-004,district,Polateli,TR-79,,,hdx_cod_ab_tur,TR-D-79-004
TR-80-001,district,Bahçe,TR-80,,,hdx_cod_ab_tur,TR-D-80-001
TR-80-002,district,Düziçi,TR-80,,,hdx_cod_ab_tur,TR-D-80-002
TR-80-003,district,Hasanbeyli,TR-80,,,hdx_cod_ab_tur,TR-D-80-003
TR-80-004,district,Kadirli,TR-80,,,hdx_cod_ab_tur,TR-D-80-004
TR-80-005,district,Osmaniye,TR-80,,,hdx_cod_ab_tur,TR-D-80-005
TR-80-006,district,Sumbas,TR-80,,,hdx_cod_ab_tur,TR-D-80-006
TR-80-007,district,Toprakkale,TR-80,,,hdx_cod_ab_tur,TR-D-80-007
TR-81-001,district,Akçakoca,TR-81,,,hdx_cod_ab_tur,TR-D-81-001
TR-81-002,district,Cumayeri,TR-81,,,hdx_cod_ab_tur,TR-D-81-002
TR-81-003,district,Çilimli,TR-81,,,hdx_cod_ab_tur,TR-D-81-003
TR-81-004,district,Düzce,TR-81,,,hdx_cod_ab_tur,TR-D-81-004
TR-81-005,district,Gölyaka,TR-81,,,hdx_cod_ab_tur,TR-D-81-005
TR-81-006,district,Gümüşova,TR-81,,,hdx_cod_ab_tur,TR-D-81-006
TR-81-007,district,Kaynaşlı,TR-81,,,hdx_cod_ab_tur,TR-D-81-007
TR-81-008,district,Yığılca,TR-81,,,hdx_cod_ab_tur,TR-D-81-008
