area_id,area_level,name_tr,parent_id,bucak,medas_code,first_seen,last_seen,source_id
TR-78-002-36837,village,Belen Köy.,TR-78-002,Merkez Bucağı,36837,2013,2025,tuik_medas
TR-78-002-36838,village,Beytarla Köy.,TR-78-002,Merkez Bucağı,36838,2013,2025,tuik_medas
TR-78-002-36839,village,Boncuklar Köy.,TR-78-002,Merkez Bucağı,36839,2013,2025,tuik_medas
TR-78-002-36840,village,Bölükören Köy.,TR-78-002,Merkez Bucağı,36840,2013,2025,tuik_medas
TR-78-002-36841,village,Budaklar Köy.,TR-78-002,Merkez Bucağı,36841,2013,2025,tuik_medas
TR-78-002-36842,village,Bulduk Köy.,TR-78-002,Merkez Bucağı,36842,2013,2025,tuik_medas
TR-78-002-36843,village,Büyükyayalar Köy.,TR-78-002,Merkez Bucağı,36843,2013,2025,tuik_medas
TR-78-002-36844,village,Çandırlar Köy.,TR-78-002,Merkez Bucağı,36844,2013,2025,tuik_medas
TR-78-002-36845,village,Çaylı Köy.,TR-78-002,Merkez Bucağı,36845,2013,2025,tuik_medas
TR-78-002-36846,village,Çömlekçiler Köy.,TR-78-002,Merkez Bucağı,36846,2013,2025,tuik_medas
TR-78-002-36847,village,Deresemail Köy.,TR-78-002,Merkez Bucağı,36847,2013,2025,tuik_medas
TR-78-002-36848,village,Deresoplan Köy.,TR-78-002,Merkez Bucağı,36848,2013,2025,tuik_medas
TR-78-002-36849,village,Doğancılar Köy.,TR-78-002,Merkez Bucağı,36849,2013,2025,tuik_medas
TR-78-002-36850,village,Doğlacık Köy.,TR-78-002,Merkez Bucağı,36850,2013,2025,tuik_medas
TR-78-002-36851,village,Gözlü Köy.,TR-78-002,Merkez Bucağı,36851,2013,2025,tuik_medas
TR-78-002-36852,village,Hamamlı Köy.,TR-78-002,Merkez Bucağı,36852,2013,2025,tuik_medas
TR-78-002-36853,village,Hamzalar Köy.,TR-78-002,Merkez Bucağı,36853,2013,2025,tuik_medas
TR-78-002-36854,village,Hanköy Köy.,TR-78-002,Merkez Bucağı,36854,2013,2025,tuik_medas
TR-78-002-36855,village,Hasanlar Köy.,TR-78-002,Merkez Bucağı,36855,2013,2025,tuik_medas
TR-78-002-36856,village,Haslı Köy.,TR-78-002,Merkez Bucağı,36856,2013,2025,tuik_medas
TR-78-002-36857,village,İmanlar Köy.,TR-78-002,Merkez Bucağı,36857,2013,2025,tuik_medas
TR-78-002-36858,village,İnceboğaz Köy.,TR-78-002,Merkez Bucağı,36858,2013,2025,tuik_medas
TR-78-002-36859,village,Kabaarmut Köy.,TR-78-002,Merkez Bucağı,36859,2013,2025,tuik_medas
TR-78-002-36860,village,Kapaklı Köy.,TR-78-002,Merkez Bucağı,36860,2013,2025,tuik_medas
TR-78-002-36861,village,Kapıcılar Köy.,TR-78-002,Merkez Bucağı,36861,2013,2025,tuik_medas
TR-78-002-36862,village,Karahasanlar Köy.,TR-78-002,Merkez Bucağı,36862,2013,2025,tuik_medas
TR-78-002-36863,village,Karaören Köy.,TR-78-002,Merkez Bucağı,36863,2013,2025,tuik_medas
TR-78-002-36864,village,Köyceğiz Köy.,TR-78-002,Merkez Bucağı,36864,2013,2025,tuik_medas
TR-78-002-36865,village,Kulat Köy.,TR-78-002,Merkez Bucağı,36865,2013,2025,tuik_medas
TR-78-002-36866,village,Kuzören Köy.,TR-78-002,Merkez Bucağı,36866,2013,2025,tuik_medas
TR-78-002-36867,village,Ortaköy Köy.,TR-78-002,Merkez Bucağı,36867,2013,2025,tuik_medas
TR-78-002-36868,village,Ovaköy Köy.,TR-78-002,Merkez Bucağı,36868,2013,2025,tuik_medas
TR-78-002-36869,village,Ozanköy Köy.,TR-78-002,Merkez Bucağı,36869,2013,2025,tuik_medas
TR-78-002-36870,village,Sadeyaka Köy.,TR-78-002,Merkez Bucağı,36870,2013,2025,tuik_medas
TR-78-002-36871,village,Sallar Köy.,TR-78-002,Merkez Bucağı,36871,2013,2025,tuik_medas
TR-78-002-36872,village,Sofular Köy.,TR-78-002,Merkez Bucağı,36872,2013,2025,tuik_medas
TR-78-002-36873,village,Söbüçimen Köy.,TR-78-002,Merkez Bucağı,36873,2013,2025,tuik_medas
TR-78-002-36874,village,Şevkiler Köy.,TR-78-002,Merkez Bucağı,36874,2013,2025,tuik_medas
TR-78-002-36875,village,Tamışlar Köy.,TR-78-002,Merkez Bucağı,36875,2013,2025,tuik_medas
TR-78-002-36876,village,Topçalı Köy.,TR-78-002,Merkez Bucağı,36876,2013,2025,tuik_medas
TR-78-002-36877,village,Yazıboyu Köy.,TR-78-002,Merkez Bucağı,36877,2013,2025,tuik_medas
TR-78-002-36878,village,Yazıkavak Köy.,TR-78-002,Merkez Bucağı,36878,2013,2025,tuik_medas
TR-78-002-36879,village,Yeşiller Köy.,TR-78-002,Merkez Bucağı,36879,2013,2025,tuik_medas
TR-78-002-36880,village,Yürecik Köy.,TR-78-002,Merkez Bucağı,36880,2013,2025,tuik_medas
TR-78-002-49468,village,Üçevler Köy.,TR-78-002,Merkez Bucağı,49468,2016,2025,tuik_medas
TR-78-003-36735,village,Acıöz Köy.,TR-78-003,Merkez Bucağı,36735,2013,2025,tuik_medas
TR-78-003-36736,village,Kale Köy.,TR-78-003,Merkez Bucağı,36736,2013,2025,tuik_medas
TR-78-003-36737,village,Arıcak Köy.,TR-78-003,Merkez Bucağı,36737,2013,2025,tuik_medas
TR-78-003-36738,village,Aşağıkızılcaören Köy.,TR-78-003,Merkez Bucağı,36738,2013,2025,tuik_medas
TR-78-003-36739,village,Başköy Köy.,TR-78-003,Merkez Bucağı,36739,2013,2025,tuik_medas
TR-78-003-36741,village,Bolkuş Köy.,TR-78-003,Merkez Bucağı,36741,2013,2025,tuik_medas
TR-78-003-36742,village,Bulak Köy.,TR-78-003,Merkez Bucağı,36742,2013,2025,tuik_medas
TR-78-003-36743,village,Burunsuz Köy.,TR-78-003,Merkez Bucağı,36743,2013,2025,tuik_medas
TR-78-003-36744,village,Bürnük Köy.,TR-78-003,Merkez Bucağı,36744,2013,2025,tuik_medas
TR-78-003-36745,village,Cemaller Köy.,TR-78-003,Merkez Bucağı,36745,2013,2025,tuik_medas
TR-78-003-36746,village,Cumayanı Köy.,TR-78-003,Merkez Bucağı,36746,2013,2025,tuik_medas
TR-78-003-36748,village,Çukurca Köy.,TR-78-003,Merkez Bucağı,36748,2013,2025,tuik_medas
TR-78-003-36749,village,Davutlar Köy.,TR-78-003,Merkez Bucağı,36749,2013,2025,tuik_medas
TR-78-003-36750,village,Demirciler Köy.,TR-78-003,Merkez Bucağı,36750,2013,2025,tuik_medas
TR-78-003-36751,village,Düzçam Köy.,TR-78-003,Merkez Bucağı,36751,2013,2025,tuik_medas
TR-78-003-36752,village,Gölören Köy.,TR-78-003,Merkez Bucağı,36752,2013,2025,tuik_medas
TR-78-003-36753,village,Güneşli Köy.,TR-78-003,Merkez Bucağı,36753,2013,2025,tuik_medas
TR-78-003-36754,village,Kadıköy Köy.,TR-78-003,Merkez Bucağı,36754,2013,2025,tuik_medas
TR-78-003-36755,village,Kahyalar Köy.,TR-78-003,Merkez Bucağı,36755,2013,2025,tuik_medas
TR-78-003-36756,village,Kamışköy Köy.,TR-78-003,Merkez Bucağı,36756,2013,2025,tuik_medas
TR-78-003-36757,village,Kapaklı Köy.,TR-78-003,Merkez Bucağı,36757,2013,2025,tuik_medas
TR-78-003-36759,village,Karaağaç Köy.,TR-78-003,Merkez Bucağı,36759,2013,2025,tuik_medas
TR-78-003-36760,village,Karaşar Köy.,TR-78-003,Merkez Bucağı,36760,2013,2025,tuik_medas
TR-78-003-36761,village,Kayı Köy.,TR-78-003,Merkez Bucağı,36761,2013,2025,tuik_medas
TR-78-003-36762,village,Kılavuzlar Köy.,TR-78-003,Merkez Bucağı,36762,2013,2017,tuik_medas
TR-78-003-36763,village,Mehterler Köy.,TR-78-003,Merkez Bucağı,36763,2013,2025,tuik_medas
TR-78-003-36764,village,Ortaca Köy.,TR-78-003,Merkez Bucağı,36764,2013,2025,tuik_medas
TR-78-003-36765,village,Ödemiş Köy.,TR-78-003,Merkez Bucağı,36765,2013,2025,tuik_medas
TR-78-003-36766,village,Saitler Köy.,TR-78-003,Merkez Bucağı,36766,2013,2025,tuik_medas
TR-78-003-36767,village,Salmanlar Köy.,TR-78-003,Merkez Bucağı,36767,2013,2025,tuik_medas
TR-78-003-36768,village,Sipahiler Köy.,TR-78-003,Merkez Bucağı,36768,2013,2025,tuik_medas
TR-78-003-36769,village,Şenler Köy.,TR-78-003,Merkez Bucağı,36769,2013,2025,tuik_medas
TR-78-003-36770,village,Tandır Köy.,TR-78-003,Merkez Bucağı,36770,2013,2025,tuik_medas
TR-78-003-36771,village,Üçbaş Köy.,TR-78-003,Merkez Bucağı,36771,2013,2025,tuik_medas
TR-78-003-36772,village,Yeşiltepe Köy.,TR-78-003,Merkez Bucağı,36772,2013,2025,tuik_medas
TR-78-003-36773,village,Yukarıkızılcaören Köy.,TR-78-003,Merkez Bucağı,36773,2013,2025,tuik_medas
TR-78-003-36774,village,Zopran Köy.,TR-78-003,Merkez Bucağı,36774,2013,2025,tuik_medas
TR-78-003-36775,village,Yeşilköy Köy.,TR-78-003,Merkez Bucağı,36775,2013,2025,tuik_medas
TR-78-003-397570,village,Cemal Ovası Köy.,TR-78-003,,397570,2024,2025,tuik_medas
TR-78-004-36882,village,Abdullar Köy.,TR-78-004,Merkez Bucağı,36882,2013,2025,tuik_medas
TR-78-004-36883,village,Ahmetler Köy.,TR-78-004,Merkez Bucağı,36883,2013,2025,tuik_medas
TR-78-004-36884,village,Alınca Köy.,TR-78-004,Merkez Bucağı,36884,2013,2025,tuik_medas
TR-78-004-36885,village,Ambarözü Köy.,TR-78-004,Merkez Bucağı,36885,2013,2025,tuik_medas
TR-78-004-36886,village,Avlağıkaya Köy.,TR-78-004,Merkez Bucağı,36886,2013,2025,tuik_medas
TR-78-004-36887,village,Başboyunduruk Köy.,TR-78-004,Merkez Bucağı,36887,2013,2025,tuik_medas
TR-78-004-36888,village,Belen Köy.,TR-78-004,Merkez Bucağı,36888,2013,2025,tuik_medas
TR-78-004-36889,village,Beydili Köy.,TR-78-004,Merkez Bucağı,36889,2013,2025,tuik_medas
TR-78-004-36890,village,Beydini Köy.,TR-78-004,Merkez Bucağı,36890,2013,2025,tuik_medas
TR-78-004-36891,village,Boduroğlu Köy.,TR-78-004,Merkez Bucağı,36891,2013,2025,tuik_medas
TR-78-004-36892,village,Boyalı Köy.,TR-78-004,Merkez Bucağı,36892,2013,2025,tuik_medas
TR-78-004-36893,village,Bölükören Köy.,TR-78-004,Merkez Bucağı,36893,2013,2025,tuik_medas
TR-78-004-36894,village,Çatak Köy.,TR-78-004,Merkez Bucağı,36894,2013,2025,tuik_medas
TR-78-004-36895,village,Çukurköy Köy.,TR-78-004,Merkez Bucağı,36895,2013,2025,tuik_medas
TR-78-004-36896,village,Doğanlar Köy.,TR-78-004,Merkez Bucağı,36896,2013,2025,tuik_medas
TR-78-004-36897,village,Dökecek Köy.,TR-78-004,Merkez Bucağı,36897,2013,2025,tuik_medas
TR-78-004-36898,village,Dudaş Köy.,TR-78-004,Merkez Bucağı,36898,2013,2025,tuik_medas
TR-78-004-36899,village,Ekincik Köy.,TR-78-004,Merkez Bucağı,36899,2013,2025,tuik_medas
TR-78-004-36900,village,Erkeç Köy.,TR-78-004,Merkez Bucağı,36900,2013,2025,tuik_medas
TR-78-004-36901,village,Ganibeyler Köy.,TR-78-004,Merkez Bucağı,36901,2013,2025,tuik_medas
TR-78-004-36902,village,Gökçedüz Köy.,TR-78-004,Merkez Bucağı,36902,2013,2025,tuik_medas
TR-78-004-36903,village,Gümelik Köy.,TR-78-004,Merkez Bucağı,36903,2013,2025,tuik_medas
TR-78-004-36904,village,Güneysaz Köy.,TR-78-004,Merkez Bucağı,36904,2013,2025,tuik_medas
TR-78-004-36905,village,Hatipoğlu Köy.,TR-78-004,Merkez Bucağı,36905,2013,2025,tuik_medas
TR-78-004-36906,village,İmanlar Köy.,TR-78-004,Merkez Bucağı,36906,2013,2025,tuik_medas
TR-78-004-36907,village,Kavaklar Köy.,TR-78-004,Merkez Bucağı,36907,2013,2025,tuik_medas
TR-78-004-36908,village,Kışlaköy Köy.,TR-78-004,Merkez Bucağı,36908,2013,2025,tuik_medas
TR-78-004-36909,village,Koltuk Köy.,TR-78-004,Merkez Bucağı,36909,2013,2025,tuik_medas
TR-78-004-36910,village,Küçüksu Köy.,TR-78-004,Merkez Bucağı,36910,2013,2025,tuik_medas
TR-78-004-36911,village,Pelitçik Köy.,TR-78-004,Merkez Bucağı,36911,2013,2025,tuik_medas
TR-78-004-36912,village,Pürçükören Köy.,TR-78-004,Merkez Bucağı,36912,2013,2025,tuik_medas
TR-78-004-36913,village,Sarılar Köy.,TR-78-004,Merkez Bucağı,36913,2013,2025,tuik_medas
TR-78-004-36914,village,Sofuoğlu Köy.,TR-78-004,Merkez Bucağı,36914,2013,2025,tuik_medas
TR-78-004-36915,village,Soğanlı Köy.,TR-78-004,Merkez Bucağı,36915,2013,2025,tuik_medas
TR-78-004-36916,village,Sülük Köy.,TR-78-004,Merkez Bucağı,36916,2013,2025,tuik_medas
TR-78-004-36917,village,Şamlar Köy.,TR-78-004,Merkez Bucağı,36917,2013,2025,tuik_medas
TR-78-004-36918,village,Taşoğlu Köy.,TR-78-004,Merkez Bucağı,36918,2013,2025,tuik_medas
TR-78-004-36919,village,Yakaköy Köy.,TR-78-004,Merkez Bucağı,36919,2013,2025,tuik_medas
TR-78-004-36920,village,Yaylacılar Köy.,TR-78-004,Merkez Bucağı,36920,2013,2025,tuik_medas
TR-78-004-36921,village,Yeniören Köy.,TR-78-004,Merkez Bucağı,36921,2013,2025,tuik_medas
TR-78-004-36922,village,Yığınot Köy.,TR-78-004,Merkez Bucağı,36922,2013,2025,tuik_medas
TR-78-004-36923,village,Yürekören Köy.,TR-78-004,Merkez Bucağı,36923,2013,2025,tuik_medas
TR-78-005-36925,village,Ağaçkese Köy.,TR-78-005,Merkez Bucağı,36925,2013,2025,tuik_medas
TR-78-005-36926,village,Akören Köy.,TR-78-005,Merkez Bucağı,36926,2013,2025,tuik_medas
TR-78-005-36927,village,Alören Köy.,TR-78-005,Merkez Bucağı,36927,2013,2025,tuik_medas
TR-78-005-36928,village,Çatak Köy.,TR-78-005,Merkez Bucağı,36928,2013,2025,tuik_medas
TR-78-005-36929,village,Aşağıçiftlik Köy.,TR-78-005,Merkez Bucağı,36929,2013,2025,tuik_medas
TR-78-005-36930,village,Aşağıdana Köy.,TR-78-005,Merkez Bucağı,36930,2013,2025,tuik_medas
TR-78-005-36931,village,Bostanbükü Köy.,TR-78-005,Merkez Bucağı,36931,2013,2025,tuik_medas
TR-78-005-36932,village,Sine Köy.,TR-78-005,Merkez Bucağı,36932,2013,2025,tuik_medas
TR-78-005-36933,village,Çavuşlar Köy.,TR-78-005,Merkez Bucağı,36933,2013,2025,tuik_medas
TR-78-005-36934,village,Çerçen Köy.,TR-78-005,Merkez Bucağı,36934,2013,2025,tuik_medas
TR-78-005-36935,village,Çıraklar Köy.,TR-78-005,Merkez Bucağı,36935,2013,2025,tuik_medas
TR-78-005-36936,village,Davutobası Köy.,TR-78-005,Merkez Bucağı,36936,2013,2025,tuik_medas
TR-78-005-36937,village,Değirmencik Köy.,TR-78-005,Merkez Bucağı,36937,2013,2025,tuik_medas
TR-78-005-36938,village,Düzce Köy.,TR-78-005,Merkez Bucağı,36938,2013,2025,tuik_medas
TR-78-005-36939,village,Geren Köy.,TR-78-005,Merkez Bucağı,36939,2013,2025,tuik_medas
TR-78-005-36940,village,Gündoğan Köy.,TR-78-005,Merkez Bucağı,36940,2013,2025,tuik_medas
TR-78-005-36941,village,Hacılarobası Köy.,TR-78-005,Merkez Bucağı,36941,2013,2025,tuik_medas
TR-78-005-36942,village,Harmancık Köy.,TR-78-005,Merkez Bucağı,36942,2013,2025,tuik_medas
TR-78-005-36943,village,Gayza Köy.,TR-78-005,Merkez Bucağı,36943,2013,2025,tuik_medas
TR-78-005-36944,village,Kadıbükü Köy.,TR-78-005,Merkez Bucağı,36944,2013,2025,tuik_medas
TR-78-005-36945,village,Karacatepe Köy.,TR-78-005,Merkez Bucağı,36945,2013,2025,tuik_medas
TR-78-005-36946,village,Karapınar Köy.,TR-78-005,Merkez Bucağı,36946,2013,2025,tuik_medas
TR-78-005-36947,village,Karıt Köy.,TR-78-005,Merkez Bucağı,36947,2013,2025,tuik_medas
TR-78-005-36948,village,Kırıklar Köy.,TR-78-005,Merkez Bucağı,36948,2013,2025,tuik_medas
TR-78-005-36949,village,Konarı Köy.,TR-78-005,Merkez Bucağı,36949,2013,2025,tuik_medas
TR-78-005-36950,village,Kuzyakahacılar Köy.,TR-78-005,Merkez Bucağı,36950,2013,2025,tuik_medas
TR-78-005-36951,village,Kuzyakaköseler Köy.,TR-78-005,Merkez Bucağı,36951,2013,2025,tuik_medas
TR-78-005-36952,village,Kuzyakaöteköy Köy.,TR-78-005,Merkez Bucağı,36952,2013,2025,tuik_medas
TR-78-005-36953,village,Navsaklar Köy.,TR-78-005,Merkez Bucağı,36953,2013,2025,tuik_medas
TR-78-005-36954,village,Oğulören Köy.,TR-78-005,Merkez Bucağı,36954,2013,2025,tuik_medas
TR-78-005-36955,village,Örencik Köy.,TR-78-005,Merkez Bucağı,36955,2013,2025,tuik_medas
TR-78-005-36956,village,Pelitören Köy.,TR-78-005,Merkez Bucağı,36956,2013,2025,tuik_medas
TR-78-005-36957,village,Sakaralan Köy.,TR-78-005,Merkez Bucağı,36957,2013,2025,tuik_medas
TR-78-005-36958,village,Sarıahmetli Köy.,TR-78-005,Merkez Bucağı,36958,2013,2025,tuik_medas
TR-78-005-36959,village,Satköy Köy.,TR-78-005,Merkez Bucağı,36959,2013,2025,tuik_medas
TR-78-005-36960,village,Sırçalı Köy.,TR-78-005,Merkez Bucağı,36960,2013,2025,tuik_medas
TR-78-005-36961,village,Tokatlı Köy.,TR-78-005,Merkez Bucağı,36961,2013,2025,tuik_medas
TR-78-005-36962,village,Toprakcuma Köy.,TR-78-005,Merkez Bucağı,36962,2013,2025,tuik_medas
TR-78-005-36963,village,Üçbölük Köy.,TR-78-005,Merkez Bucağı,36963,2013,2025,tuik_medas
TR-78-005-36964,village,Yazıköy Köy.,TR-78-005,Merkez Bucağı,36964,2013,2025,tuik_medas
TR-78-005-36965,village,Yolbaşı Köy.,TR-78-005,Merkez Bucağı,36965,2013,2025,tuik_medas
TR-78-005-36966,village,Yörükköy Köy.,TR-78-005,Merkez Bucağı,36966,2013,2025,tuik_medas
TR-78-005-36967,village,Yukarıçiftlikköy Köy.,TR-78-005,Merkez Bucağı,36967,2013,2025,tuik_medas
TR-78-005-36968,village,Yukarıdana Köy.,TR-78-005,Merkez Bucağı,36968,2013,2025,tuik_medas
TR-78-005-36969,village,Aşağıgüney Köy.,TR-78-005,Merkez Bucağı,36969,2013,2025,tuik_medas
TR-78-005-36970,village,Ovacuma Köy.,TR-78-005,Merkez Bucağı,36970,2013,2025,tuik_medas
TR-78-005-36971,village,Bağcığaz Köy.,TR-78-005,Merkez Bucağı,36971,2013,2025,tuik_medas
TR-78-005-36972,village,Cücahlı Köy.,TR-78-005,Merkez Bucağı,36972,2013,2025,tuik_medas
TR-78-005-36973,village,Dereköy Köy.,TR-78-005,Merkez Bucağı,36973,2013,2025,tuik_medas
TR-78-005-36974,village,Gökpınar Köy.,TR-78-005,Merkez Bucağı,36974,2013,2025,tuik_medas
TR-78-005-36975,village,İnceçay Köy.,TR-78-005,Merkez Bucağı,36975,2013,2025,tuik_medas
TR-78-005-36976,village,Kehler Köy.,TR-78-005,Merkez Bucağı,36976,2013,2025,tuik_medas
TR-78-005-36977,village,Nebioğlu Köy.,TR-78-005,Merkez Bucağı,36977,2013,2025,tuik_medas
TR-78-005-36978,village,Tayyip Köy.,TR-78-005,Merkez Bucağı,36978,2013,2025,tuik_medas
TR-78-005-49247,village,Ovaköseler Köy.,TR-78-005,Merkez Bucağı,49247,2014,2025,tuik_medas
TR-78-005-49249,village,Tintin Köy.,TR-78-005,Merkez Bucağı,49249,2014,2025,tuik_medas
TR-78-005-49251,village,Hacıhasan Köy.,TR-78-005,Merkez Bucağı,49251,2014,2025,tuik_medas
TR-78-005-49253,village,Danişment Köy.,TR-78-005,Merkez Bucağı,49253,2014,2025,tuik_medas
TR-78-005-49255,village,Akkışla Köy.,TR-78-005,Merkez Bucağı,49255,2014,2025,tuik_medas
TR-78-005-49257,village,Cabbar Köy.,TR-78-005,Merkez Bucağı,49257,2014,2025,tuik_medas
TR-78-006-36980,village,Abdullahoğlu Köy.,TR-78-006,Merkez Bucağı,36980,2013,2025,tuik_medas
TR-78-006-36981,village,Akmanlar Köy.,TR-78-006,Merkez Bucağı,36981,2013,2025,tuik_medas
TR-78-006-36982,village,Bağbaşı Köy.,TR-78-006,Merkez Bucağı,36982,2013,2025,tuik_medas
TR-78-006-36983,village,Cihanbey Köy.,TR-78-006,Merkez Bucağı,36983,2013,2025,tuik_medas
TR-78-006-36984,village,Çakıllar Köy.,TR-78-006,Merkez Bucağı,36984,2013,2025,tuik_medas
TR-78-006-36985,village,Çamlıköy Köy.,TR-78-006,Merkez Bucağı,36985,2013,2025,tuik_medas
TR-78-006-36986,village,Değirmenyanı Köy.,TR-78-006,Merkez Bucağı,36986,2013,2025,tuik_medas
TR-78-006-36987,village,Esenköy Köy.,TR-78-006,Merkez Bucağı,36987,2013,2025,tuik_medas
TR-78-006-36988,village,Gökbel Köy.,TR-78-006,Merkez Bucağı,36988,2013,2025,tuik_medas
TR-78-006-36989,village,Güney Köy.,TR-78-006,Merkez Bucağı,36989,2013,2025,tuik_medas
TR-78-006-36990,village,Hisarköy Köy.,TR-78-006,Merkez Bucağı,36990,2013,2025,tuik_medas
TR-78-006-36991,village,Hüseyinbeyoğlu Köy.,TR-78-006,Merkez Bucağı,36991,2013,2025,tuik_medas
TR-78-006-36992,village,Ibrıcak Köy.,TR-78-006,Merkez Bucağı,36992,2013,2025,tuik_medas
TR-78-006-36993,village,Kadıköy Köy.,TR-78-006,Merkez Bucağı,36993,2013,2025,tuik_medas
TR-78-006-36994,village,Karahasanlar Köy.,TR-78-006,Merkez Bucağı,36994,2013,2025,tuik_medas
TR-78-006-36995,village,Kayaarkası Köy.,TR-78-006,Merkez Bucağı,36995,2013,2025,tuik_medas
TR-78-006-36996,village,Kayadibi Köy.,TR-78-006,Merkez Bucağı,36996,2013,2025,tuik_medas
TR-78-006-36997,village,Keyfallar Köy.,TR-78-006,Merkez Bucağı,36997,2013,2025,tuik_medas
TR-78-006-36998,village,Kuzdağ Köy.,TR-78-006,Merkez Bucağı,36998,2013,2025,tuik_medas
TR-78-006-36999,village,Nodullar Köy.,TR-78-006,Merkez Bucağı,36999,2013,2025,tuik_medas
TR-78-006-37000,village,Ören Köy.,TR-78-006,Merkez Bucağı,37000,2013,2025,tuik_medas
TR-78-006-37001,village,Saray Köy.,TR-78-006,Merkez Bucağı,37001,2013,2025,tuik_medas
TR-78-006-37002,village,Satuk Köy.,TR-78-006,Merkez Bucağı,37002,2013,2025,tuik_medas
TR-78-006-37003,village,Şenköy Köy.,TR-78-006,Merkez Bucağı,37003,2013,2025,tuik_medas
TR-78-006-37004,village,Şirinköy Köy.,TR-78-006,Merkez Bucağı,37004,2013,2025,tuik_medas
TR-78-006-37005,village,Tirköy Köy.,TR-78-006,Merkez Bucağı,37005,2013,2025,tuik_medas
TR-78-006-37006,village,Yamaçköy Köy.,TR-78-006,Merkez Bucağı,37006,2013,2025,tuik_medas
TR-78-006-37007,village,Yazıköy Köy.,TR-78-006,Merkez Bucağı,37007,2013,2025,tuik_medas
TR-78-006-37008,village,Yeniköy Köy.,TR-78-006,Merkez Bucağı,37008,2013,2025,tuik_medas
TR-78-006-37009,village,Yeşilköy Köy.,TR-78-006,Merkez Bucağı,37009,2013,2025,tuik_medas
TR-78-006-37011,village,Kale Köy.,TR-78-006,Merkez Bucağı,37011,2013,2025,tuik_medas
TR-78-006-37012,village,Yirmibeşoğlu Köy.,TR-78-006,Merkez Bucağı,37012,2013,2025,tuik_medas
TR-78-006-37013,village,Çeltik Köy.,TR-78-006,Merkez Bucağı,37013,2013,2025,tuik_medas
TR-78-006-38943,village,Derebaşı Köy.,TR-78-006,Merkez Bucağı,38943,2013,2025,tuik_medas
TR-79-001-37068,village,Akçaağıl Köy.,TR-79-001,Merkez Bucağı,37068,2013,2025,tuik_medas
TR-79-001-37069,village,Alahan Köy.,TR-79-001,Merkez Bucağı,37069,2013,2025,tuik_medas
TR-79-001-37070,village,Aşağıbeylerbeyi Köy.,TR-79-001,Merkez Bucağı,37070,2013,2025,tuik_medas
TR-79-001-37071,village,Beşiriye Köy.,TR-79-001,Merkez Bucağı,37071,2013,2025,tuik_medas
TR-79-001-37072,village,Çankallı Köy.,TR-79-001,Merkez Bucağı,37072,2013,2025,tuik_medas
TR-79-001-37073,village,Çıldıroba Köy.,TR-79-001,Merkez Bucağı,37073,2013,2025,tuik_medas
TR-79-001-37074,village,Erikliyayla Köy.,TR-79-001,Merkez Bucağı,37074,2013,2025,tuik_medas
TR-79-001-37075,village,Geçerli Köy.,TR-79-001,Merkez Bucağı,37075,2013,2025,tuik_medas
TR-79-001-37076,village,Günece Köy.,TR-79-001,Merkez Bucağı,37076,2013,2025,tuik_medas
TR-79-001-37077,village,Güvendik Köy.,TR-79-001,Merkez Bucağı,37077,2013,2025,tuik_medas
TR-79-001-37078,village,Havuzluçam Köy.,TR-79-001,Merkez Bucağı,37078,2013,2025,tuik_medas
TR-79-001-37079,village,Kalbursait Köy.,TR-79-001,Merkez Bucağı,37079,2013,2025,tuik_medas
TR-79-001-37080,village,Karacurun Köy.,TR-79-001,Merkez Bucağı,37080,2013,2025,tuik_medas
TR-79-001-37081,village,Karaçağıl Köy.,TR-79-001,Merkez Bucağı,37081,2013,2025,tuik_medas
TR-79-001-37082,village,Kılcan Köy.,TR-79-001,Merkez Bucağı,37082,2013,2025,tuik_medas
TR-79-001-37083,village,Mercanlı Köy.,TR-79-001,Merkez Bucağı,37083,2013,2025,tuik_medas
TR-79-001-37084,village,Sağlıcak Köy.,TR-79-001,Merkez Bucağı,37084,2013,2025,tuik_medas
TR-79-001-37085,village,Selmincik Köy.,TR-79-001,Merkez Bucağı,37085,2013,2025,tuik_medas
TR-79-001-37086,village,Taşlıbakar Köy.,TR-79-001,Merkez Bucağı,37086,2013,2025,tuik_medas
TR-79-001-37087,village,Turanlı Köy.,TR-79-001,Merkez Bucağı,37087,2013,2025,tuik_medas
TR-79-001-37088,village,Uğurlar Köy.,TR-79-001,Merkez Bucağı,37088,2013,2025,tuik_medas
TR-79-001-37089,village,Yağızköy Köy.,TR-79-001,Merkez Bucağı,37089,2013,2025,tuik_medas
TR-79-001-37090,village,Yenideğirmen Köy.,TR-79-001,Merkez Bucağı,37090,2013,2025,tuik_medas
TR-79-002-37015,village,Acar Köy.,TR-79-002,Merkez Bucağı,37015,2013,2025,tuik_medas
TR-79-002-37016,village,Akçabağlar Köy.,TR-79-002,Merkez Bucağı,37016,2013,2025,tuik_medas
TR-79-002-37017,village,Akıncı Köy.,TR-79-002,Merkez Bucağı,37017,2013,2025,tuik_medas
TR-79-002-37018,village,Alatepe Köy.,TR-79-002,Merkez Bucağı,37018,2013,2025,tuik_medas
TR-79-002-37019,village,Arpakesmez Köy.,TR-79-002,Merkez Bucağı,37019,2013,2025,tuik_medas
TR-79-002-37020,village,Başmağara Köy.,TR-79-002,Merkez Bucağı,37020,2013,2025,tuik_medas
TR-79-002-37021,village,Beşenli Köy.,TR-79-002,Merkez Bucağı,37021,2013,2025,tuik_medas
